Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,87,"pop, singer-songwriter pop, uk pop",185422,2022-02-11,70,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,audio_features,6N1K5OVVCopBjGViHs2IvP,spotify:track:6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/tracks/6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/audio-analysis/6N1K5OVVCopBjGViHs2IvP,185422,4,"How was I to know?
It's a crazy thing
I showed you my hand
And you still let me win
And who was I to say
That this was meant to be?
The road that was broken
Brought us together

And I know you could fall for a thousand kings
And hearts that would give you a diamond ring
...
"
I’m Tired (with Zendaya) - Bonus Track,Labrinth,spotify:artist:2feDdbD5araYcm6JhFHHw7,77,"indie poptimism, pop",187943,2022-02-28,66,0.375,0.133,0,-10.624,0,0.0352,0.651,0.0,0.0695,0.192,131.721,audio_features,6LtHYDgYHRCHoKK3snfr2w,spotify:track:6LtHYDgYHRCHoKK3snfr2w,https://api.spotify.com/v1/tracks/6LtHYDgYHRCHoKK3snfr2w,https://api.spotify.com/v1/audio-analysis/6LtHYDgYHRCHoKK3snfr2w,187944,4,"Hey, Lord, you know I'm tired
Hey, Lord, you know I'm tired
Hey, Lord, you know I'm tired of tears
Hey, Lord, just cut me loose

Hey, Lord, you know I'm fighting
Hey, Lord, you know I'm fighting
I'm sure this world is done with me
Hey Lord, you know it's true

...
"
Notion,The Rare Occasions,spotify:artist:1QfpRUtH14JLoY6F6AYmwt,64,la indie,195120,2021-12-02,84,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,audio_features,0sTlGEld0h8kIPZaKDYUf4,spotify:track:0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/tracks/0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/audio-analysis/0sTlGEld0h8kIPZaKDYUf4,195121,4,"Sure it's a calming notion, perpetual in motion
But I don't need the comfort of any lies
For I have seen the ending and there is no ascending
Rise

Oh, back when I was younger, was told by other youngsters
That my end will be torture beneath the earth
'Cause I don't see what they see, when death is staring at me
I see a window, a limit, to live it, or not at all
...
"
Light Switch,Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,80,"pop, viral pop",185680,2022-01-20,5,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,audio_features,1BSMpVGWs3v5BZKnAQziAc,spotify:track:1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/tracks/1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/audio-analysis/1BSMpVGWs3v5BZKnAQziAc,185681,4,"Yeah

Why you callin' at 11:30
When you only wanna do me dirty?
But I hit right back 'cause you got that, that, yeah
Why you always wanna act like lovers
But you never wanna be each other's?
I say, ""Don't look back"" but I go right back and

All of a sudden, I'm hypnotized
You're the one that I can't deny
Every time that I say I'm gonna walk away

You turn me on like a light switch
When you're movin' your body around and around
Now, I don't wanna fight this (no)
You know how to just make me want
You turn me on like a light switch
When you're movin' your body around and around
You got me in a tight grip (yeah)
You know how to just make me want you, baby

Do you love it when you keep me guessin'? (Me guessin')
...
"
Nail Tech,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,83,"deep underground hip hop, kentucky hip hop, pop rap, rap",206385,2022-02-18,67,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,audio_features,62Yo3FDddWY8ydu6PW2wyz,spotify:track:62Yo3FDddWY8ydu6PW2wyz,https://api.spotify.com/v1/tracks/62Yo3FDddWY8ydu6PW2wyz,https://api.spotify.com/v1/audio-analysis/62Yo3FDddWY8ydu6PW2wyz,206385,4,"Mm-mm, mm, mm-mm
Tss

My nail tech knows how to keep a lil' secret
I don't wish for my success, I speak it
I caught a buzz, and you did too, but you tweakin'
I look like I been gettin' money, I reek it
You smell me, that's LV
Walkin' 'round with my chest out, and my skin smooth, I'm healthy
I'm in the mix and I'm handshakin' but most of y'all can't help me (Nah)
Most of y'all ain't wealthy (Nope), most of y'all just dress like it
I caught the vibe that y'all givin' off, and I'm tryna make myself less like it
This chick got a lil' Porsche body, I might let the bro test drive it
It's hard for me to get excited, I love music, and stress 'bout it
My city haulin' and I'm cosigning this wave, comin' up next out it
Ridin' 'round and this shotgun in her Tesla
Hangin' both of my legs out of it, like ""What's up?"" (What's up?)
I got stakes and they too high now, I can't fuck up (Can't fuck up)
I like girls that's down to Earth, so don't be stuck up (Stuck up)
I don't take Ls, I give 'em out and I chuck 'em up
...
"
N95,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,88,"conscious hip hop, hip hop, rap, west coast rap",195950,2022-05-13,3,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,2FeBslNBMdR9V58uv6hd2t,spotify:track:2FeBslNBMdR9V58uv6hd2t,https://api.spotify.com/v1/tracks/2FeBslNBMdR9V58uv6hd2t,https://api.spotify.com/v1/audio-analysis/2FeBslNBMdR9V58uv6hd2t,195950,4,"Hello, new world
All the boys and girls
I got some true stories to tell
You're back outside
But they still lied
Whoa-oh-oh-oh (yeah)

Take off the foo-foo, take off the clout chase, take off the Wi-Fi
Take off the money phone, take off the car loan, take off the flex and the white lies
Take off the weird ass jewelry, I'ma take ten steps, then I'm takin' off top five
Take off them fabricated streams and them microwave memes, it's a real world outside (take that shit off)

Take off your idols, take off the runway, I take off to Cairo (take that shit off)
Take off to Saint-Tropez, five-day stay, take a quarter mill', hell, if I know (take that shit off)
Take off the front flag, take off perception, take off the cop with the eye patch (take that shit off)
Take off the unloyal, take off the unsure, take off decisions I lack (take it off)

Take off the fake deep, take off the fake woke, take off the, ""I'm broke, I care"" (take it off)
Take off the gossip, take off the new logic that if I'm rich, I'm rare (take it off)
Take off the Chanel, take off the Dolce, take off the Birkin bag (take it off)
Take all that designer bullshit off, and what do you have?

Bitch, huh-huh
Ugh, you ugly as fuck (you outta pocket)
Huh, two ATMs, you steppin' or what? (You outta pocket)
Huh, who you think they talk about? Talk about us (shoot, shoot, shoot, you out of pocket)
...
"
WAIT FOR U (feat. Drake & Tems),Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,89,"atl hip hop, hip hop, rap, southern hip hop, trap",189893,2022-04-29,85,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4,"I will wait for you, for you
Early in the mornin', late at night (I will wait for you)
It doesn't even matter what time it is (I will wait for you)

Presidential Rollie already on the way (higher, sayin', ""Aye-aye-aye-aye"")
Whenever I find time, it's okay (aye)
ATL Jacob, ATL Jacob

You pray for my demons, girl, I got you
Every time I sip on c-, I get vulnerable
I'm knowin' the sounds of the storm when it come
She understand I can't take her everywhere a n- going
I been in the field like the children of the corn

I can hear your tears when they drop over the phone
Get mad at yourself 'cause you can't leave me alone
Gossip, bein' messy, that ain't what we doing (world was ending)

Travel around the world (would you cry or would you try to get me?)
Over the phone, dropping tears (tell me now, I want you to be clear, yeah)
I get more vulnerable when I do pills (tell me now, I need you to be clear, yeah)
...
"
Honest (feat. Don Toliver),Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,89,"canadian pop, pop",193322,2022-04-29,68,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,audio_features,2KdKh9vHbKW0tZLqtpxxI0,spotify:track:2KdKh9vHbKW0tZLqtpxxI0,https://api.spotify.com/v1/tracks/2KdKh9vHbKW0tZLqtpxxI0,https://api.spotify.com/v1/audio-analysis/2KdKh9vHbKW0tZLqtpxxI0,193322,4,"(Yeah)

Honest (honest)
You're modest, I like it (I like it)
You stay down, and you the baddest (baddest)
Find you in the cut, I copped it (I copped it)

Honest (honest)
You kept it real with me from jump (with me from jump)
It's 23 when you get dunked on (splash)
I put it in and that shit sunk (and that shit sunk)

Off top you the sun in my morning (in my morning)
I tried to get away but it's boring (but it's boring)
You're my safe haven, I need it all alone (all alone)
And you're my dime piece and I can't take less than one (less than one, you the)

You the, whew (yeah, yеah)
You the one (you the onе)
Trinity, you like three in one (three in one)
Ratio, ten to one (ten to one)

You get spicy (you get spicy)
I like that cajun on you (yeah), on occasion
...
"
Fingers Crossed,Lauren Spencer Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,68,"alt z, gen z singer-songwriter, singer-songwriter pop",175344,2022-01-05,1,0.603,0.473,5,-7.23,1,0.0511,0.616,0.0,0.31,0.446,109.494,audio_features,5S9Zs5g9lTWnLIboN1pdlU,spotify:track:5S9Zs5g9lTWnLIboN1pdlU,https://api.spotify.com/v1/tracks/5S9Zs5g9lTWnLIboN1pdlU,https://api.spotify.com/v1/audio-analysis/5S9Zs5g9lTWnLIboN1pdlU,175345,4,"Introduced me to your family
Watched my favorite shows on your TV
Made me breakfast in the morning
When you got home from work

Making plans to travel 'round the world
Said we'd always put each other first
All love songs we used to play to
Funny, now I hate you

Now I remember when you'd call me late at night
I gave you my hours and advice
Just tryna fix you and all your daddy issues
But now I don't even miss you anymore

So I, I want all the tears back that I cried
All the hours spent giving advice on how to write your songs
...
"
TV,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,88,"art pop, pop",281380,2022-07-21,86,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4,"I don't wanna talk right now
I just wanna watch TV
I'll stay in the pool and drown
So I don't have to watch you leave

I put on ""Survivor"", just to watch somebody suffer
Maybe I should get some sleep
Sinking in the sofa while they all betray each other
What's the point of anything?

All of my friends are missing again
That's what happens when you fall in love
You don't have the time, you leave them all behind
You tell yourself it's fine, you're just in love

...
"
she's all i wanna be,Tate McRae,spotify:artist:45dkTj5sMRSjrmBSBeiHym,86,"alt z, pop",206772,2022-02-04,58,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772,4,"You want the girl with the small waist, and the perfect smile
Someone who's out every weekday in her dad's new car
You tell me I shouldn't stress out, say ""it's not that hard""
But I just got a feeling, this'll leave an ugly scar

If you say ""she's nothing to worry about""
Then why'd you close your eyes when you said it out loud?

Stupid boy making me so sad, didn't think you could change this fast
She's got everything that I don't have, how could I ever compete with that?
I know you'll go and change your mind, one day, wake up and be bored with mine
She's got everything that I don't have
And she's all I wanna be, all I wanna be so bad, so bad
...
"
Evergreen (You Didn’t Deserve Me At All),Omar Apollo,spotify:artist:5FxD8fkQZ6KcsSYupDVoSO,67,"bedroom pop, bedroom soul",216680,2022-04-08,80,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3,"He don't love me no more
He don't love me no more (ooh, ooh-ooh)

Evergreen, he controls me
Was there something wrong with my body?
Am I not what you wanted, babe?
If I ever tried, If I ever tried, I would

Evergreen (oh, oh)
He tears me to pieces (oh, oh)
(Evergreen, oh, oh)
Doesn't even have to try (evergreen, oh, oh)
...
"
Yet To Come,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,87,"k-pop, k-pop boy group, pop",193593,2022-06-10,74,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,audio_features,10SRMwb9EuVS1K9rYsBfHQ,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/tracks/10SRMwb9EuVS1K9rYsBfHQ,https://api.spotify.com/v1/audio-analysis/10SRMwb9EuVS1K9rYsBfHQ,193594,4,"Was it honestly the best?
'Cause I just wanna see the next
부지런히 지나온
어제들 속에 참 아름답게
Yeah, the past was honestly the best
But my best is what comes next
I'm not playin', nah, for sure
그날을 향해, 숨이 벅차게
You and I, best moment is yet to come

Moment is yet to come, yeah

다들 언제부턴가 말하네 우릴 최고라고
온통 알 수 없는 names, 이젠 무겁기만 해
노래가 좋았다고, 그저 달릴 뿐이라고
Promise that we'll keep on coming back for more

너의 마음속 깊은 어딘가 여전한 소년이 있어
My moment is yet to come, yet to come

Uh, 당신은 꿈꾸는가? 그 길의 끝은 무엇일까?
Moment is yet to come, yeah
Uh, 모두가 숨죽인 밤, 우린 발을 멈추지 않아
...
"
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",182906,2022-05-06,79,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4,"Hey, ahw, get it
Hey, ahw, get it, ye
Hey, ahw, get it
Hey, ahw, get it
Hey, ahw, get it
Hey
You ain't nothing but a-

Dog, player, I get it
Fraud, player, I get it
I understand, I understand
You ain't the man, you ain't a man (you ain't nothing but a-)
Hound dog, hound dog, hound dog
You ain't nothing but a-

Player getting valeted 'round in that whole whip
Two fingers, set one down on my toes ten
Fueled out with my boobs out, put a cork in it
Love it when you be crying out when I'm corseted
I don't think you gon' make it, do not let me start raging
I'm losing my patience, this ain't staying in Vegas (you ain't nothing but a-)

There's more sides to the story, I'ma tell everybody
Had your ass sitting courtside with your arm around me
Had your ass sitting first class with your burnt ass out in Abu Dhabi
Could've been what we should've been, but you lost a bet, now you gotta find me

...
"
Desesperados,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,87,"puerto rican pop, reggaeton, trap latino, urbano latino",224996,2021-12-10,80,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6mmPpaltUZK7xjNlBPQQ0p,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/tracks/6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/audio-analysis/6mmPpaltUZK7xjNlBPQQ0p,224997,4,"¿Qué me hizo usted?
Que la quiero volver a ver
Y volverla a besar
Yo te paso a buscar, buscar

Es que la bellaquera contigo
Con nadie me la consigo
De tus grito' no me olvido

Tengo reservado el hotel
Pero con estas gana' no vamo' a llegar
Somo' do' desesperado'
Por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnudas

Tengo reservado el hotel
Pero con estas gana' no vamo' a llegar
Somo' do' desesperado'
Por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnudas

La' gana' de tenerla, yo no pude, tuve
Que hacértelo cuando me detuve, sudé
En la parte 'e atrá', aunque falta comodidad
Tus grito' confirmaron que has visto la' nube'

La bellaquera nos domina siempre que tú y yo no' vemo'
...
"
The Heart Part 5,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,88,"conscious hip hop, hip hop, rap, west coast rap",332228,2022-05-08,60,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,audio_features,5MMW4CZsZiZt2iuqAXzzWC,spotify:track:5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/tracks/5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/audio-analysis/5MMW4CZsZiZt2iuqAXzzWC,332229,4,"As I get a little older, I realize life is perspective
And my perspective may differ from yours
I wanna say thank you to everyone that's been down with me
All my fans, all my beautiful fans
Anyone who's ever gave me a listen, all my people

I come from a generation of pain, where murder is minor
Rebellious and Margielas'll chip you for designer
Belt buckles and clout, overzealous if prone to violence
Make the wrong turn, be a will of the wheel alignment

Residue burned, missed at a inner-city
Miscommunication to keep homi' detective busy
No protection is risky
Desensitized, I vandalized pain
Covered up and camouflaged
Get used to hearin' arsenal rain

Analyze, risk your life, take the charge
Homies done fucked your baby mama once you hit the yard, that's culture
Twenty-three hour lockdown, then somebody called
Said your lil' nephew was shot down, the culture's involved

I done seen niggas do seventeen, hit the halfway house
Get out and get his brains blown out, lookin' to buy some weed
Car wash is played out, new GoFundMe accounts'll proceed
A brand-new victim'll shatter those dreams, the culture

(I want, I want, I want, I want)
But I want you to want me too (I want, I want, I want, I want)
I want the hood to want me back (I want, I want, I want, I want)
I want the hood
Look what I done for you (look what I done for you)
Look what I done for you

I said I do this for my culture
To let y'all know what a nigga look like in a bulletproof Rover
In my mama's sofa was a doo-doo popper
Head tricker, walk up closer
Ain't no Photoshoppin'

Friends bipolar, grab you by your pockets
No option if you froze up, always play the offense
Niggas goin' to work and sellin' work, late for work
Workin' late, prayin' for work, but he on paperwork
That's the culture, point the finger, promote ya
...
"
